NodeID: 0.0
 nr   logfactor           convergence         I                           I.eq                charge_unknown              chargebalance       CO2[g].logact               CO2[g].tot          Calcite[s].logact           Calcite[s].tot      pH                          H.tot               Calcite[s].un               Calcite[s].eq       Aragonite[s].un             Aragonite[s].eq     Halite[s].un                Halite[s].eq        Lime[s].un                  Lime[s].eq          Natron[s].un                Natron[s].eq        Portlandite[s].un           Portlandite[s].eq   Thermonatrite[s].un         Thermonatrite[s].eq
                                                                          0.0                                             0.0                                             1.00000000e-20                                  1.00000000                                      1.00000000e-9                                   0.0                                             0.0                                             0.0                                             0.0                                             0.0                                             0.0                                             0.0                

 4.0  -0.4009571969526336 12.999945833836996  1.00000000e-1            X  8.09861353e-2       2.73179388e-2            X  3.52179238e-2      -15.0000000               X -1.24714422e-4      -15.0000000               X  1.24714422e-4       7.00000000               X  2.49424497e-4      -1.00000000e-3              -14.9990000         -1.00000000e-3              -15.1790000         -1.00000000e-3              -6.14943836         -1.00000000e-3              -23.0313000         -1.00000000e-3              -20.9308767         -1.00000000e-3              -13.1360000         -1.00000000e-3              -22.8788767         
 5.0  -0.0580272664518465 12.99996582423985   1.00000000e-1            X  5.20438660e-2      -7.26820612e-2            X -9.28798154e-2      -14.0000000               X -7.86894997e-5      -14.0000000               X  7.86894997e-5       7.10000000               X  1.57314110e-4      -1.00000000e-3              -13.9990000         -1.00000000e-3              -14.1790000         -1.00000000e-3              -5.73413823         -1.00000000e-3              -23.0313000         -1.00000000e-3              -22.6350000         -1.00000000e-3              -13.1360000         -1.00000000e-3              -24.5830000         
 6.0  -0.4009571969526336 12.999945833836996  1.00000000e-1            X  8.09861353e-2       2.73179388e-2            X  3.52179238e-2      -15.0000000               X -1.24714422e-4      -15.0000000               X  1.24714422e-4       7.00000000               X  2.49424497e-4      -1.00000000e-3              -14.9990000         -1.00000000e-3              -15.1790000         -1.00000000e-3              -6.14943836         -1.00000000e-3              -23.0313000         -1.00000000e-3              -20.9308767         -1.00000000e-3              -13.1360000         -1.00000000e-3              -22.8788767         
 7.0  -0.0580272664518465 12.99996582423985   1.00000000e-1            X  5.20438660e-2      -7.26820612e-2            X -9.28798154e-2      -14.0000000               X -7.86894997e-5      -14.0000000               X  7.86894997e-5       7.10000000               X  1.57314110e-4      -1.00000000e-3              -13.9990000         -1.00000000e-3              -14.1790000         -1.00000000e-3              -5.73413823         -1.00000000e-3              -23.0313000         -1.00000000e-3              -22.6350000         -1.00000000e-3              -13.1360000         -1.00000000e-3              -24.5830000         
 8.0  -0.4009571969526336 12.999945833836996  1.00000000e-1            X  8.09861353e-2       2.73179388e-2            X  3.52179238e-2      -15.0000000               X -1.24714422e-4      -15.0000000               X  1.24714422e-4       7.00000000               X  2.49424497e-4      -1.00000000e-3              -14.9990000         -1.00000000e-3              -15.1790000         -1.00000000e-3              -6.14943836         -1.00000000e-3              -23.0313000         -1.00000000e-3              -20.9308767         -1.00000000e-3              -13.1360000         -1.00000000e-3              -22.8788767         
 9.0  -0.0580272664518465 12.99996582423985   1.00000000e-1            X  5.20438660e-2      -7.26820612e-2            X -9.28798154e-2      -14.0000000               X -7.86894997e-5      -14.0000000               X  7.86894997e-5       7.10000000               X  1.57314110e-4      -1.00000000e-3              -13.9990000         -1.00000000e-3              -14.1790000         -1.00000000e-3              -5.73413823         -1.00000000e-3              -23.0313000         -1.00000000e-3              -22.6350000         -1.00000000e-3              -13.1360000         -1.00000000e-3              -24.5830000         
 10.0 -0.4009571969526336 12.999945833836996  1.00000000e-1            X  8.09861353e-2       2.73179388e-2            X  3.52179238e-2      -15.0000000               X -1.24714422e-4      -15.0000000               X  1.24714422e-4       7.00000000               X  2.49424497e-4      -1.00000000e-3              -14.9990000         -1.00000000e-3              -15.1790000         -1.00000000e-3              -6.14943836         -1.00000000e-3              -23.0313000         -1.00000000e-3              -20.9308767         -1.00000000e-3              -13.1360000         -1.00000000e-3              -22.8788767         
 11.0 -0.0580272664518465 12.99996582423985   1.00000000e-1            X  5.20438660e-2      -7.26820612e-2            X -9.28798154e-2      -14.0000000               X -7.86894997e-5      -14.0000000               X  7.86894997e-5       7.10000000               X  1.57314110e-4      -1.00000000e-3              -13.9990000         -1.00000000e-3              -14.1790000         -1.00000000e-3              -5.73413823         -1.00000000e-3              -23.0313000         -1.00000000e-3              -22.6350000         -1.00000000e-3              -13.1360000         -1.00000000e-3              -24.5830000         
 12.0 -0.4009571969526336 12.999945833836996  1.00000000e-1            X  8.09861353e-2       2.73179388e-2            X  3.52179238e-2      -15.0000000               X -1.24714422e-4      -15.0000000               X  1.24714422e-4       7.00000000               X  2.49424497e-4      -1.00000000e-3              -14.9990000         -1.00000000e-3              -15.1790000         -1.00000000e-3              -6.14943836         -1.00000000e-3              -23.0313000         -1.00000000e-3              -20.9308767         -1.00000000e-3              -13.1360000         -1.00000000e-3              -22.8788767         
 13.0 -0.0580272664518465 12.99996582423985   1.00000000e-1            X  5.20438660e-2      -7.26820612e-2            X -9.28798154e-2      -14.0000000               X -7.86894997e-5      -14.0000000               X  7.86894997e-5       7.10000000               X  1.57314110e-4      -1.00000000e-3              -13.9990000         -1.00000000e-3              -14.1790000         -1.00000000e-3              -5.73413823         -1.00000000e-3              -23.0313000         -1.00000000e-3              -22.6350000         -1.00000000e-3              -13.1360000         -1.00000000e-3              -24.5830000         
 14.0 -0.4009571969526336 12.999945833836996  1.00000000e-1            X  8.09861353e-2       2.73179388e-2            X  3.52179238e-2      -15.0000000               X -1.24714422e-4      -15.0000000               X  1.24714422e-4       7.00000000               X  2.49424497e-4      -1.00000000e-3              -14.9990000         -1.00000000e-3              -15.1790000         -1.00000000e-3              -6.14943836         -1.00000000e-3              -23.0313000         -1.00000000e-3              -20.9308767         -1.00000000e-3              -13.1360000         -1.00000000e-3              -22.8788767         
 15.0 -0.0580272664518465 12.99996582423985   1.00000000e-1            X  5.20438660e-2      -7.26820612e-2            X -9.28798154e-2      -14.0000000               X -7.86894997e-5      -14.0000000               X  7.86894997e-5       7.10000000               X  1.57314110e-4      -1.00000000e-3              -13.9990000         -1.00000000e-3              -14.1790000         -1.00000000e-3              -5.73413823         -1.00000000e-3              -23.0313000         -1.00000000e-3              -22.6350000         -1.00000000e-3              -13.1360000         -1.00000000e-3              -24.5830000         
 16.0 -0.4009571969526336 12.999945833836996  1.00000000e-1            X  8.09861353e-2       2.73179388e-2            X  3.52179238e-2      -15.0000000               X -1.24714422e-4      -15.0000000               X  1.24714422e-4       7.00000000               X  2.49424497e-4      -1.00000000e-3              -14.9990000         -1.00000000e-3              -15.1790000         -1.00000000e-3              -6.14943836         -1.00000000e-3              -23.0313000         -1.00000000e-3              -20.9308767         -1.00000000e-3              -13.1360000         -1.00000000e-3              -22.8788767         
 17.0 -0.0580272664518465 12.99996582423985   1.00000000e-1            X  5.20438660e-2      -7.26820612e-2            X -9.28798154e-2      -14.0000000               X -7.86894997e-5      -14.0000000               X  7.86894997e-5       7.10000000               X  1.57314110e-4      -1.00000000e-3              -13.9990000         -1.00000000e-3              -14.1790000         -1.00000000e-3              -5.73413823         -1.00000000e-3              -23.0313000         -1.00000000e-3              -22.6350000         -1.00000000e-3              -13.1360000         -1.00000000e-3              -24.5830000         
 18.0 -0.4009571969526336 12.999945833836996  1.00000000e-1            X  8.09861353e-2       2.73179388e-2            X  3.52179238e-2      -15.0000000               X -1.24714422e-4      -15.0000000               X  1.24714422e-4       7.00000000               X  2.49424497e-4      -1.00000000e-3              -14.9990000         -1.00000000e-3              -15.1790000         -1.00000000e-3              -6.14943836         -1.00000000e-3              -23.0313000         -1.00000000e-3              -20.9308767         -1.00000000e-3              -13.1360000         -1.00000000e-3              -22.8788767         
 19.0 -0.0580272664518465 12.99996582423985   1.00000000e-1            X  5.20438660e-2      -7.26820612e-2            X -9.28798154e-2      -14.0000000               X -7.86894997e-5      -14.0000000               X  7.86894997e-5       7.10000000               X  1.57314110e-4      -1.00000000e-3              -13.9990000         -1.00000000e-3              -14.1790000         -1.00000000e-3              -5.73413823         -1.00000000e-3              -23.0313000         -1.00000000e-3              -22.6350000         -1.00000000e-3              -13.1360000         -1.00000000e-3              -24.5830000         
 20.0 -0.4009571969526336 12.999945833836996  1.00000000e-1            X  8.09861353e-2       2.73179388e-2            X  3.52179238e-2      -15.0000000               X -1.24714422e-4      -15.0000000               X  1.24714422e-4       7.00000000               X  2.49424497e-4      -1.00000000e-3              -14.9990000         -1.00000000e-3              -15.1790000         -1.00000000e-3              -6.14943836         -1.00000000e-3              -23.0313000         -1.00000000e-3              -20.9308767         -1.00000000e-3              -13.1360000         -1.00000000e-3              -22.8788767         
 21.0 -0.0580272664518465 12.99996582423985   1.00000000e-1            X  5.20438660e-2      -7.26820612e-2            X -9.28798154e-2      -14.0000000               X -7.86894997e-5      -14.0000000               X  7.86894997e-5       7.10000000               X  1.57314110e-4      -1.00000000e-3              -13.9990000         -1.00000000e-3              -14.1790000         -1.00000000e-3              -5.73413823         -1.00000000e-3              -23.0313000         -1.00000000e-3              -22.6350000         -1.00000000e-3              -13.1360000         -1.00000000e-3              -24.5830000         
 22.0 -0.4009571969526336 12.999945833836996  1.00000000e-1            X  8.09861353e-2       2.73179388e-2            X  3.52179238e-2      -15.0000000               X -1.24714422e-4      -15.0000000               X  1.24714422e-4       7.00000000               X  2.49424497e-4      -1.00000000e-3              -14.9990000         -1.00000000e-3              -15.1790000         -1.00000000e-3              -6.14943836         -1.00000000e-3              -23.0313000         -1.00000000e-3              -20.9308767         -1.00000000e-3              -13.1360000         -1.00000000e-3              -22.8788767         
 23.0 -0.0580272664518465 12.99996582423985   1.00000000e-1            X  5.20438660e-2      -7.26820612e-2            X -9.28798154e-2      -14.0000000               X -7.86894997e-5      -14.0000000               X  7.86894997e-5       7.10000000               X  1.57314110e-4      -1.00000000e-3              -13.9990000         -1.00000000e-3              -14.1790000         -1.00000000e-3              -5.73413823         -1.00000000e-3              -23.0313000         -1.00000000e-3              -22.6350000         -1.00000000e-3              -13.1360000         -1.00000000e-3              -24.5830000         
 24.0 -0.4009571969526336 12.999945833836996  1.00000000e-1            X  8.09861353e-2       2.73179388e-2            X  3.52179238e-2      -15.0000000               X -1.24714422e-4      -15.0000000               X  1.24714422e-4       7.00000000               X  2.49424497e-4      -1.00000000e-3              -14.9990000         -1.00000000e-3              -15.1790000         -1.00000000e-3              -6.14943836         -1.00000000e-3              -23.0313000         -1.00000000e-3              -20.9308767         -1.00000000e-3              -13.1360000         -1.00000000e-3              -22.8788767         
 25.0 -0.0580272664518465 12.99996582423985   1.00000000e-1            X  5.20438660e-2      -7.26820612e-2            X -9.28798154e-2      -14.0000000               X -7.86894997e-5      -14.0000000               X  7.86894997e-5       7.10000000               X  1.57314110e-4      -1.00000000e-3              -13.9990000         -1.00000000e-3              -14.1790000         -1.00000000e-3              -5.73413823         -1.00000000e-3              -23.0313000         -1.00000000e-3              -22.6350000         -1.00000000e-3              -13.1360000         -1.00000000e-3              -24.5830000         
 26.0 -0.4009571969526336 12.999945833836996  1.00000000e-1            X  8.09861353e-2       2.73179388e-2            X  3.52179238e-2      -15.0000000               X -1.24714422e-4      -15.0000000               X  1.24714422e-4       7.00000000               X  2.49424497e-4      -1.00000000e-3              -14.9990000         -1.00000000e-3              -15.1790000         -1.00000000e-3              -6.14943836         -1.00000000e-3              -23.0313000         -1.00000000e-3              -20.9308767         -1.00000000e-3              -13.1360000         -1.00000000e-3              -22.8788767         
 27.0 -0.0580272664518465 12.99996582423985   1.00000000e-1            X  5.20438660e-2      -7.26820612e-2            X -9.28798154e-2      -14.0000000               X -7.86894997e-5      -14.0000000               X  7.86894997e-5       7.10000000               X  1.57314110e-4      -1.00000000e-3              -13.9990000         -1.00000000e-3              -14.1790000         -1.00000000e-3              -5.73413823         -1.00000000e-3              -23.0313000         -1.00000000e-3              -22.6350000         -1.00000000e-3              -13.1360000         -1.00000000e-3              -24.5830000         
 28.0 -0.4009571969526336 12.999945833836996  1.00000000e-1            X  8.09861353e-2       2.73179388e-2            X  3.52179238e-2      -15.0000000               X -1.24714422e-4      -15.0000000               X  1.24714422e-4       7.00000000               X  2.49424497e-4      -1.00000000e-3              -14.9990000         -1.00000000e-3              -15.1790000         -1.00000000e-3              -6.14943836         -1.00000000e-3              -23.0313000         -1.00000000e-3              -20.9308767         -1.00000000e-3              -13.1360000         -1.00000000e-3              -22.8788767         
 29.0 -0.0580272664518465 12.99996582423985   1.00000000e-1            X  5.20438660e-2      -7.26820612e-2            X -9.28798154e-2      -14.0000000               X -7.86894997e-5      -14.0000000               X  7.86894997e-5       7.10000000               X  1.57314110e-4      -1.00000000e-3              -13.9990000         -1.00000000e-3              -14.1790000         -1.00000000e-3              -5.73413823         -1.00000000e-3              -23.0313000         -1.00000000e-3              -22.6350000         -1.00000000e-3              -13.1360000         -1.00000000e-3              -24.5830000         
 30.0 -0.4009571969526336 12.999945833836996  1.00000000e-1            X  8.09861353e-2       2.73179388e-2            X  3.52179238e-2      -15.0000000               X -1.24714422e-4      -15.0000000               X  1.24714422e-4       7.00000000               X  2.49424497e-4      -1.00000000e-3              -14.9990000         -1.00000000e-3              -15.1790000         -1.00000000e-3              -6.14943836         -1.00000000e-3              -23.0313000         -1.00000000e-3              -20.9308767         -1.00000000e-3              -13.1360000         -1.00000000e-3              -22.8788767         
 31.0 -0.0580272664518465 12.99996582423985   1.00000000e-1            X  5.20438660e-2      -7.26820612e-2            X -9.28798154e-2      -14.0000000               X -7.86894997e-5      -14.0000000               X  7.86894997e-5       7.10000000               X  1.57314110e-4      -1.00000000e-3              -13.9990000         -1.00000000e-3              -14.1790000         -1.00000000e-3              -5.73413823         -1.00000000e-3              -23.0313000         -1.00000000e-3              -22.6350000         -1.00000000e-3              -13.1360000         -1.00000000e-3              -24.5830000         
 32.0 -0.4009571969526336 12.999945833836996  1.00000000e-1            X  8.09861353e-2       2.73179388e-2            X  3.52179238e-2      -15.0000000               X -1.24714422e-4      -15.0000000               X  1.24714422e-4       7.00000000               X  2.49424497e-4      -1.00000000e-3              -14.9990000         -1.00000000e-3              -15.1790000         -1.00000000e-3              -6.14943836         -1.00000000e-3              -23.0313000         -1.00000000e-3              -20.9308767         -1.00000000e-3              -13.1360000         -1.00000000e-3              -22.8788767         
 33.0 -0.0580272664518465 12.99996582423985   1.00000000e-1            X  5.20438660e-2      -7.26820612e-2            X -9.28798154e-2      -14.0000000               X -7.86894997e-5      -14.0000000               X  7.86894997e-5       7.10000000               X  1.57314110e-4      -1.00000000e-3              -13.9990000         -1.00000000e-3              -14.1790000         -1.00000000e-3              -5.73413823         -1.00000000e-3              -23.0313000         -1.00000000e-3              -22.6350000         -1.00000000e-3              -13.1360000         -1.00000000e-3              -24.5830000         
 34.0 -0.4009571969526336 12.999945833836996  1.00000000e-1            X  8.09861353e-2       2.73179388e-2            X  3.52179238e-2      -15.0000000               X -1.24714422e-4      -15.0000000               X  1.24714422e-4       7.00000000               X  2.49424497e-4      -1.00000000e-3              -14.9990000         -1.00000000e-3              -15.1790000         -1.00000000e-3              -6.14943836         -1.00000000e-3              -23.0313000         -1.00000000e-3              -20.9308767         -1.00000000e-3              -13.1360000         -1.00000000e-3              -22.8788767         
 35.0 -0.0580272664518465 12.99996582423985   1.00000000e-1            X  5.20438660e-2      -7.26820612e-2            X -9.28798154e-2      -14.0000000               X -7.86894997e-5      -14.0000000               X  7.86894997e-5       7.10000000               X  1.57314110e-4      -1.00000000e-3              -13.9990000         -1.00000000e-3              -14.1790000         -1.00000000e-3              -5.73413823         -1.00000000e-3              -23.0313000         -1.00000000e-3              -22.6350000         -1.00000000e-3              -13.1360000         -1.00000000e-3              -24.5830000         
 36.0 -0.4009571969526336 12.999945833836996  1.00000000e-1            X  8.09861353e-2       2.73179388e-2            X  3.52179238e-2      -15.0000000               X -1.24714422e-4      -15.0000000               X  1.24714422e-4       7.00000000               X  2.49424497e-4      -1.00000000e-3              -14.9990000         -1.00000000e-3              -15.1790000         -1.00000000e-3              -6.14943836         -1.00000000e-3              -23.0313000         -1.00000000e-3              -20.9308767         -1.00000000e-3              -13.1360000         -1.00000000e-3              -22.8788767         
 37.0 -0.0580272664518465 12.99996582423985   1.00000000e-1            X  5.20438660e-2      -7.26820612e-2            X -9.28798154e-2      -14.0000000               X -7.86894997e-5      -14.0000000               X  7.86894997e-5       7.10000000               X  1.57314110e-4      -1.00000000e-3              -13.9990000         -1.00000000e-3              -14.1790000         -1.00000000e-3              -5.73413823         -1.00000000e-3              -23.0313000         -1.00000000e-3              -22.6350000         -1.00000000e-3              -13.1360000         -1.00000000e-3              -24.5830000         
 38.0 -0.4009571969526336 12.999945833836996  1.00000000e-1            X  8.09861353e-2       2.73179388e-2            X  3.52179238e-2      -15.0000000               X -1.24714422e-4      -15.0000000               X  1.24714422e-4       7.00000000               X  2.49424497e-4      -1.00000000e-3              -14.9990000         -1.00000000e-3              -15.1790000         -1.00000000e-3              -6.14943836         -1.00000000e-3              -23.0313000         -1.00000000e-3              -20.9308767         -1.00000000e-3              -13.1360000         -1.00000000e-3              -22.8788767         
 39.0 -0.0580272664518465 12.99996582423985   1.00000000e-1            X  5.20438660e-2      -7.26820612e-2            X -9.28798154e-2      -14.0000000               X -7.86894997e-5      -14.0000000               X  7.86894997e-5       7.10000000               X  1.57314110e-4      -1.00000000e-3              -13.9990000         -1.00000000e-3              -14.1790000         -1.00000000e-3              -5.73413823         -1.00000000e-3              -23.0313000         -1.00000000e-3              -22.6350000         -1.00000000e-3              -13.1360000         -1.00000000e-3              -24.5830000         
 40.0 -0.4009571969526336 12.999945833836996  1.00000000e-1            X  8.09861353e-2       2.73179388e-2            X  3.52179238e-2      -15.0000000               X -1.24714422e-4      -15.0000000               X  1.24714422e-4       7.00000000               X  2.49424497e-4      -1.00000000e-3              -14.9990000         -1.00000000e-3              -15.1790000         -1.00000000e-3              -6.14943836         -1.00000000e-3              -23.0313000         -1.00000000e-3              -20.9308767         -1.00000000e-3              -13.1360000         -1.00000000e-3              -22.8788767         
 41.0 -0.0580272664518465 12.99996582423985   1.00000000e-1            X  5.20438660e-2      -7.26820612e-2            X -9.28798154e-2      -14.0000000               X -7.86894997e-5      -14.0000000               X  7.86894997e-5       7.10000000               X  1.57314110e-4      -1.00000000e-3              -13.9990000         -1.00000000e-3              -14.1790000         -1.00000000e-3              -5.73413823         -1.00000000e-3              -23.0313000         -1.00000000e-3              -22.6350000         -1.00000000e-3              -13.1360000         -1.00000000e-3              -24.5830000         
 42.0 -0.4009571969526336 12.999945833836996  1.00000000e-1            X  8.09861353e-2       2.73179388e-2            X  3.52179238e-2      -15.0000000               X -1.24714422e-4      -15.0000000               X  1.24714422e-4       7.00000000               X  2.49424497e-4      -1.00000000e-3              -14.9990000         -1.00000000e-3              -15.1790000         -1.00000000e-3              -6.14943836         -1.00000000e-3              -23.0313000         -1.00000000e-3              -20.9308767         -1.00000000e-3              -13.1360000         -1.00000000e-3              -22.8788767         
 43.0 -0.0580272664518465 12.99996582423985   1.00000000e-1            X  5.20438660e-2      -7.26820612e-2            X -9.28798154e-2      -14.0000000               X -7.86894997e-5      -14.0000000               X  7.86894997e-5       7.10000000               X  1.57314110e-4      -1.00000000e-3              -13.9990000         -1.00000000e-3              -14.1790000         -1.00000000e-3              -5.73413823         -1.00000000e-3              -23.0313000         -1.00000000e-3              -22.6350000         -1.00000000e-3              -13.1360000         -1.00000000e-3              -24.5830000         
 44.0 -0.4009571969526336 12.999945833836996  1.00000000e-1            X  8.09861353e-2       2.73179388e-2            X  3.52179238e-2      -15.0000000               X -1.24714422e-4      -15.0000000               X  1.24714422e-4       7.00000000               X  2.49424497e-4      -1.00000000e-3              -14.9990000         -1.00000000e-3              -15.1790000         -1.00000000e-3              -6.14943836         -1.00000000e-3              -23.0313000         -1.00000000e-3              -20.9308767         -1.00000000e-3              -13.1360000         -1.00000000e-3              -22.8788767         
 45.0 -0.0580272664518465 12.99996582423985   1.00000000e-1            X  5.20438660e-2      -7.26820612e-2            X -9.28798154e-2      -14.0000000               X -7.86894997e-5      -14.0000000               X  7.86894997e-5       7.10000000               X  1.57314110e-4      -1.00000000e-3              -13.9990000         -1.00000000e-3              -14.1790000         -1.00000000e-3              -5.73413823         -1.00000000e-3              -23.0313000         -1.00000000e-3              -22.6350000         -1.00000000e-3              -13.1360000         -1.00000000e-3              -24.5830000         
 46.0 -0.4009571969526336 12.999945833836996  1.00000000e-1            X  8.09861353e-2       2.73179388e-2            X  3.52179238e-2      -15.0000000               X -1.24714422e-4      -15.0000000               X  1.24714422e-4       7.00000000               X  2.49424497e-4      -1.00000000e-3              -14.9990000         -1.00000000e-3              -15.1790000         -1.00000000e-3              -6.14943836         -1.00000000e-3              -23.0313000         -1.00000000e-3              -20.9308767         -1.00000000e-3              -13.1360000         -1.00000000e-3              -22.8788767         
 47.0 -0.0580272664518465 12.99996582423985   1.00000000e-1            X  5.20438660e-2      -7.26820612e-2            X -9.28798154e-2      -14.0000000               X -7.86894997e-5      -14.0000000               X  7.86894997e-5       7.10000000               X  1.57314110e-4      -1.00000000e-3              -13.9990000         -1.00000000e-3              -14.1790000         -1.00000000e-3              -5.73413823         -1.00000000e-3              -23.0313000         -1.00000000e-3              -22.6350000         -1.00000000e-3              -13.1360000         -1.00000000e-3              -24.5830000         
 48.0 -0.4009571969526336 12.999945833836996  1.00000000e-1            X  8.09861353e-2       2.73179388e-2            X  3.52179238e-2      -15.0000000               X -1.24714422e-4      -15.0000000               X  1.24714422e-4       7.00000000               X  2.49424497e-4      -1.00000000e-3              -14.9990000         -1.00000000e-3              -15.1790000         -1.00000000e-3              -6.14943836         -1.00000000e-3              -23.0313000         -1.00000000e-3              -20.9308767         -1.00000000e-3              -13.1360000         -1.00000000e-3              -22.8788767         
 49.0 -0.0580272664518465 12.99996582423985   1.00000000e-1            X  5.20438660e-2      -7.26820612e-2            X -9.28798154e-2      -14.0000000               X -7.86894997e-5      -14.0000000               X  7.86894997e-5       7.10000000               X  1.57314110e-4      -1.00000000e-3              -13.9990000         -1.00000000e-3              -14.1790000         -1.00000000e-3              -5.73413823         -1.00000000e-3              -23.0313000         -1.00000000e-3              -22.6350000         -1.00000000e-3              -13.1360000         -1.00000000e-3              -24.5830000         
 50.0 -0.4009571969526336 12.999945833836996  1.00000000e-1            X  8.09861353e-2       2.73179388e-2            X  3.52179238e-2      -15.0000000               X -1.24714422e-4      -15.0000000               X  1.24714422e-4       7.00000000               X  2.49424497e-4      -1.00000000e-3              -14.9990000         -1.00000000e-3              -15.1790000         -1.00000000e-3              -6.14943836         -1.00000000e-3              -23.0313000         -1.00000000e-3              -20.9308767         -1.00000000e-3              -13.1360000         -1.00000000e-3              -22.8788767         
 51.0 -0.0580272664518465 12.99996582423985   1.00000000e-1            X  5.20438660e-2      -7.26820612e-2            X -9.28798154e-2      -14.0000000               X -7.86894997e-5      -14.0000000               X  7.86894997e-5       7.10000000               X  1.57314110e-4      -1.00000000e-3              -13.9990000         -1.00000000e-3              -14.1790000         -1.00000000e-3              -5.73413823         -1.00000000e-3              -23.0313000         -1.00000000e-3              -22.6350000         -1.00000000e-3              -13.1360000         -1.00000000e-3              -24.5830000         
 52.0 -0.4009571969526336 12.999945833836996  1.00000000e-1            X  8.09861353e-2       2.73179388e-2            X  3.52179238e-2      -15.0000000               X -1.24714422e-4      -15.0000000               X  1.24714422e-4       7.00000000               X  2.49424497e-4      -1.00000000e-3              -14.9990000         -1.00000000e-3              -15.1790000         -1.00000000e-3              -6.14943836         -1.00000000e-3              -23.0313000         -1.00000000e-3              -20.9308767         -1.00000000e-3              -13.1360000         -1.00000000e-3              -22.8788767         
 53.0 -0.0580272664518465 12.99996582423985   1.00000000e-1            X  5.20438660e-2      -7.26820612e-2            X -9.28798154e-2      -14.0000000               X -7.86894997e-5      -14.0000000               X  7.86894997e-5       7.10000000               X  1.57314110e-4      -1.00000000e-3              -13.9990000         -1.00000000e-3              -14.1790000         -1.00000000e-3              -5.73413823         -1.00000000e-3              -23.0313000         -1.00000000e-3              -22.6350000         -1.00000000e-3              -13.1360000         -1.00000000e-3              -24.5830000         
 54.0 -0.4009571969526336 12.999945833836996  1.00000000e-1            X  8.09861353e-2       2.73179388e-2            X  3.52179238e-2      -15.0000000               X -1.24714422e-4      -15.0000000               X  1.24714422e-4       7.00000000               X  2.49424497e-4      -1.00000000e-3              -14.9990000         -1.00000000e-3              -15.1790000         -1.00000000e-3              -6.14943836         -1.00000000e-3              -23.0313000         -1.00000000e-3              -20.9308767         -1.00000000e-3              -13.1360000         -1.00000000e-3              -22.8788767         
 55.0 -0.0580272664518465 12.99996582423985   1.00000000e-1            X  5.20438660e-2      -7.26820612e-2            X -9.28798154e-2      -14.0000000               X -7.86894997e-5      -14.0000000               X  7.86894997e-5       7.10000000               X  1.57314110e-4      -1.00000000e-3              -13.9990000         -1.00000000e-3              -14.1790000         -1.00000000e-3              -5.73413823         -1.00000000e-3              -23.0313000         -1.00000000e-3              -22.6350000         -1.00000000e-3              -13.1360000         -1.00000000e-3              -24.5830000         
 56.0 -0.4009571969526336 12.999945833836996  1.00000000e-1            X  8.09861353e-2       2.73179388e-2            X  3.52179238e-2      -15.0000000               X -1.24714422e-4      -15.0000000               X  1.24714422e-4       7.00000000               X  2.49424497e-4      -1.00000000e-3              -14.9990000         -1.00000000e-3              -15.1790000         -1.00000000e-3              -6.14943836         -1.00000000e-3              -23.0313000         -1.00000000e-3              -20.9308767         -1.00000000e-3              -13.1360000         -1.00000000e-3              -22.8788767         
 57.0 -0.0580272664518465 12.99996582423985   1.00000000e-1            X  5.20438660e-2      -7.26820612e-2            X -9.28798154e-2      -14.0000000               X -7.86894997e-5      -14.0000000               X  7.86894997e-5       7.10000000               X  1.57314110e-4      -1.00000000e-3              -13.9990000         -1.00000000e-3              -14.1790000         -1.00000000e-3              -5.73413823         -1.00000000e-3              -23.0313000         -1.00000000e-3              -22.6350000         -1.00000000e-3              -13.1360000         -1.00000000e-3              -24.5830000         
 58.0 -0.4009571969526336 12.999945833836996  1.00000000e-1            X  8.09861353e-2       2.73179388e-2            X  3.52179238e-2      -15.0000000               X -1.24714422e-4      -15.0000000               X  1.24714422e-4       7.00000000               X  2.49424497e-4      -1.00000000e-3              -14.9990000         -1.00000000e-3              -15.1790000         -1.00000000e-3              -6.14943836         -1.00000000e-3              -23.0313000         -1.00000000e-3              -20.9308767         -1.00000000e-3              -13.1360000         -1.00000000e-3              -22.8788767         
 59.0 -0.0580272664518465 12.99996582423985   1.00000000e-1            X  5.20438660e-2      -7.26820612e-2            X -9.28798154e-2      -14.0000000               X -7.86894997e-5      -14.0000000               X  7.86894997e-5       7.10000000               X  1.57314110e-4      -1.00000000e-3              -13.9990000         -1.00000000e-3              -14.1790000         -1.00000000e-3              -5.73413823         -1.00000000e-3              -23.0313000         -1.00000000e-3              -22.6350000         -1.00000000e-3              -13.1360000         -1.00000000e-3              -24.5830000         
 60.0 -0.4009571969526336 12.999945833836996  1.00000000e-1            X  8.09861353e-2       2.73179388e-2            X  3.52179238e-2      -15.0000000               X -1.24714422e-4      -15.0000000               X  1.24714422e-4       7.00000000               X  2.49424497e-4      -1.00000000e-3              -14.9990000         -1.00000000e-3              -15.1790000         -1.00000000e-3              -6.14943836         -1.00000000e-3              -23.0313000         -1.00000000e-3              -20.9308767         -1.00000000e-3              -13.1360000         -1.00000000e-3              -22.8788767         
